-0.556095,-34.1626,-31.9807,0.00509364,0.120644,561.384

5,0,0,0,0,100
-4.98234,0.005638,-0.0326584,0.00519343,0.0345296,100.383

5,0,0,0,0,200
-4.21502,-0.310389,0.0291564,-0.00484168,0.0186055,198.537

5,0,0,0,0,300
-5.62023,-0.141181,-0.276804,0.0472579,0.0835565,300.938

5,0,0,0,0,400
number of leds were detected: 4

5,0,0,0,0,500
number of leds were detected: 4

5,0,0,0,0,550
number of leds were detected: 6

5,0,5,0,0,100
-4.68379,0.53251,-6.16117,0.0339156,0.0173828,99.3418

5,0,5,0,0,200
-4.21502,0.113385,-4.27861,0.0134317,0.0185877,198.347

5,0,5,0,0,300
-5.62023,0.494356,-5.31075,0.0470526,0.0831935,299.63

5,0,5,0,0,400
number of leds were detected: 4

5,0,5,0,0,500
-55.1331,-7.29139,-5.81804,-0.0629173,-1.49609,310.784

5,0,5,0,0,550
number of leds were detected: 7

5,0,10,0,0,100
-4.93412,0.702109,-11.3456,0.0781956,0.0432421,99.1602

5,0,10,0,0,200
-4.63381,1.2711,-10.2614,0.0329262,0.0669107,200.281

5,0,10,0,0,300
-5.43136,0.636079,-12.4182,0.0687568,0.106511,295.199

5,0,10,0,0,400
number of leds were detected: 4

5,0,10,0,0,500
number of leds were detected: 4

5,0,10,0,0,550
number of leds were detected: 6

5,0,15,0,0,100
number of leds were detected: 6

5,0,15,0,0,200
-4.50532,1.3485,-16.6214,0.0240564,0.0821217,197.018

5,0,15,0,0,300
-5.19691,1.80582,-15.765,0.0822974,0.0926426,292.845

5,0,15,0,0,400
number of leds were detected: 3

5,0,15,0,0,500
number of leds were detected: 4

5,0,15,0,0,550
number of leds were detected: 6

5,0,20,0,0,100
-4.98052,2.1918,-22.6953,0.152268,0.0447073,96.709

5,0,20,0,0,200
number of leds were detected: 6

5,0,20,0,0,300
-4.86573,0.680822,-21.0631,0.158943,0.00438878,301.193

5,0,20,0,0,400
number of leds were detected: 4

5,0,20,0,0,500
number of leds were detected: 4

5,0,20,0,0,550
number of leds were detected: 6

5,0,25,0,0,100
number of leds were detected: 6

5,0,25,0,0,200
-4.00323,2.89628,-26.3326,0.123503,0.0529401,194.296

5,0,25,0,0,300
